"0","1","TARGET_FLAG","TARGET_AMT"
0.971336526840483,0.0286634731595168,"0",6997.67747364583
0.389454453787787,0.610545546212213,"1",4067.69240133789
0.863524490690414,0.136475509309585,"0",3887.21336870372
0.620125563019403,0.379874436980597,"0",7553.130463326
0.218030556470095,0.781969443529905,"1",6260.74255420129
0.928151058340172,0.0718489416598277,"0",5435.81378438339
0.683698472536005,0.316301527463995,"0",5234.97975809447
0.731098463191543,0.268901536808457,"0",5643.50074717214
0.555027988515869,0.444972011484131,"0",6507.34765208358
0.592804773827026,0.407195226172974,"0",5724.78989679784
0.915783538566573,0.0842164614334274,"0",4874.88751676151
0.454831148639997,0.545168851360003,"1",4455.55338871757
0.985820782027252,0.0141792179727475,"0",4726.45522109157
0.9420166417752,0.0579833582248002,"0",5727.50021482885
0.626478648584192,0.373521351415808,"0",5345.74595974697
0.841500793644393,0.158499206355607,"0",6957.48920762244
0.935797937639469,0.0642020623605312,"0",5501.91849859017
0.601156820721068,0.398843179278932,"0",4037.06174271832
0.214481551031351,0.785518448968649,"1",5598.0793900373
0.415315332272197,0.584684667727803,"1",7292.75607448915
0.827884882809145,0.172115117190855,"0",5621.97559202567
0.909228788044022,0.0907712119559781,"0",7237.52447551822
0.964419840662749,0.0355801593372512,"0",6284.06932086297
0.756169606696741,0.243830393303259,"0",5869.44159948751
0.328427120917439,0.671572879082561,"1",5250.67674309148
0.60295633546162,0.39704366453838,"0",4503.38490078361
0.329311116185331,0.670688883814669,"1",5541.45735643301
0.727413257785294,0.272586742214706,"0",5504.59664070358
0.625748685183645,0.374251314816355,"0",5552.53423871258
0.725063332989574,0.274936667010426,"0",5345.84215469397
0.848596781620782,0.151403218379218,"0",5667.54154211826
0.957111890941068,0.0428881090589319,"0",5113.55013938163
0.452666412856688,0.547333587143312,"1",4795.73696150276
0.556522072683703,0.443477927316297,"0",6384.09791142501
0.533999048306332,0.466000951693668,"0",6727.38782748223
0.9582572713424,0.0417427286575998,"0",6264.03368470871
0.523729289934689,0.476270710065311,"0",5943.71186861429
0.463755708357689,0.536244291642311,"1",6647.26514775279
0.692283860274257,0.307716139725743,"0",5281.78064209075
0.706260317523311,0.293739682476689,"0",6224.64077428068
0.960140444522511,0.0398595554774886,"0",5576.64558489439
0.298711803223615,0.701288196776385,"1",6532.31990784494
0.92963079300072,0.0703692069992802,"0",6110.01340571956
0.908289406380775,0.0917105936192246,"0",6262.12161168492
0.958736767693335,0.0412632323066648,"0",6655.75006017328
0.891067968916365,0.108932031083635,"0",6510.32804452507
0.958390601682679,0.0416093983173212,"0",6220.21306145723
0.844283823381363,0.155716176618637,"0",7921.25941933656
0.991271277054379,0.00872872294562094,"0",5527.46867741608
0.691460697992607,0.308539302007393,"0",7147.18946588318
0.688488236939978,0.311511763060022,"0",5949.41315405292
0.876088861281711,0.123911138718289,"0",5507.4216641121
0.641386736362352,0.358613263637648,"0",4491.85982076115
0.521321201386918,0.478678798613082,"0",6132.70731909965
0.351117883722871,0.648882116277129,"1",6103.2780640091
0.354081775585884,0.645918224414116,"1",5570.82306187197
0.915155044612651,0.0848449553873489,"0",7413.01209002493
0.844382095171633,0.155617904828367,"0",6587.69489762462
0.805520645998546,0.194479354001454,"0",5225.17436120182
0.919078655007002,0.0809213449929984,"0",4958.87136339958
0.538434567015551,0.461565432984449,"0",6016.02812950042
0.784098993418619,0.215901006581381,"0",6194.07493687411
0.336482281095625,0.663517718904375,"1",5421.69100447917
0.955949817745749,0.0440501822542505,"0",4121.13465102259
0.734402810393657,0.265597189606343,"0",5722.26287984847
0.878062931158859,0.121937068841141,"0",5436.83855073376
0.379085815387935,0.620914184612065,"1",5344.06982968449
0.955984815103229,0.0440151848967713,"0",5363.66440137665
0.975574625874254,0.0244253741257459,"0",5595.67072125986
0.342012877164957,0.657987122835043,"1",5936.99652348811
0.481351212171702,0.518648787828298,"1",3829.9427291025
0.830296063372581,0.169703936627419,"0",5500.08411008285
0.797258701791394,0.202741298208606,"0",4479.50660815125
0.202613154305385,0.797386845694615,"1",5183.05402557036
0.417518077421207,0.582481922578793,"1",4455.97169888022
0.563309996357818,0.436690003642182,"0",5356.75942407164
0.669910850404455,0.330089149595545,"0",6119.45966653553
0.55741470631411,0.44258529368589,"0",5066.31943637628
0.601782111497987,0.398217888502013,"0",5238.28939903241
0.729078591639015,0.270921408360985,"0",4993.25710298481
0.825665829793976,0.174334170206024,"0",5702.88998455604
0.882004291040138,0.117995708959862,"0",5326.60476354693
0.912324727790657,0.0876752722093432,"0",4641.1358700372
0.903255150366786,0.0967448496332139,"0",6713.68484389443
0.815765405285891,0.184234594714109,"0",4238.83147369141
0.929127363839877,0.0708726361601225,"0",5204.71328160411
0.867314606765516,0.132685393234484,"0",8136.41850641965
0.783276093091127,0.216723906908873,"0",7540.10737657347
0.228528195933824,0.771471804066176,"1",6145.5499941824
0.453991772391187,0.546008227608813,"1",6215.62984790412
0.949550290377357,0.0504497096226426,"0",5792.02210450828
0.881296780015232,0.118703219984768,"0",4623.09712470401
0.925297654071128,0.0747023459288716,"0",4770.68991063678
0.250147300458636,0.749852699541364,"1",5487.66034623726
0.872027419856567,0.127972580143433,"0",4955.78339886137
0.843451313679308,0.156548686320692,"0",4352.45258633266
0.924095129375955,0.0759048706240451,"0",5627.89282384133
0.437234161737849,0.562765838262151,"1",5006.51384436129
0.829614437410413,0.170385562589587,"0",5892.12124630601
0.877050105081151,0.122949894918849,"0",4927.06757098076
0.60526464277533,0.39473535722467,"0",7884.40354855056
0.976938458464453,0.0230615415355471,"0",5683.7416550752
0.420584233139557,0.579415766860443,"1",6000.12508912233
0.568626869801925,0.431373130198075,"0",5852.31291512719
0.219125384024116,0.780874615975884,"1",6313.01880336753
0.438759715316038,0.561240284683962,"1",4206.18244151272
0.654537906655054,0.345462093344946,"0",6713.11116469881
0.572689594305349,0.427310405694651,"0",4012.05158101667
0.969745922819473,0.0302540771805266,"0",6357.32404414843
0.860794369134545,0.139205630865455,"0",4833.72941460479
0.514244008479069,0.485755991520931,"0",5309.11465477256
0.50892927706651,0.49107072293349,"0",5825.28035058986
0.781966927428023,0.218033072571977,"0",6031.1257915905
0.876021458143523,0.123978541856477,"0",4460.82923071274
0.683021805896289,0.316978194103711,"0",5381.12233423342
0.891670357445254,0.108329642554746,"0",4386.25751344149
0.303089100676518,0.696910899323482,"1",6958.74702752227
0.717939489737537,0.282060510262463,"0",5372.86758595051
0.940702947620828,0.0592970523791717,"0",7118.35240041877
0.852198290223932,0.147801709776068,"0",7653.6024066875
0.650145109962054,0.349854890037946,"0",6232.06590382237
0.886192666966977,0.113807333033023,"0",6147.57617150921
0.916065517219007,0.0839344827809935,"0",7525.95619524278
0.459120885157901,0.540879114842099,"1",7394.24565092023
0.74271038397177,0.25728961602823,"0",7239.5782520879
0.127560440275738,0.872439559724262,"1",6289.63212984868
0.726618969475574,0.273381030524426,"0",4997.30063709477
0.590974785060384,0.409025214939616,"0",3958.50613480087
0.450765037217547,0.549234962782453,"1",8453.22542837866
0.322725527453178,0.677274472546822,"1",5175.19920871629
0.250645039843651,0.749354960156349,"1",7920.0043571519
0.323542123875307,0.676457876124693,"1",5096.23815393967
0.454235002240759,0.545764997759241,"1",5533.2419173485
0.806260966853407,0.193739033146593,"0",8496.63898692051
0.817885942416689,0.182114057583311,"0",4773.11648877023
0.67225584862325,0.32774415137675,"0",6495.13418748799
0.645980621535083,0.354019378464917,"0",7220.70424088647
0.612135527950789,0.387864472049211,"0",5709.61683852864
0.950522388654099,0.0494776113459006,"0",5219.76025734608
0.930900666494553,0.0690993335054466,"0",4235.82832695047
0.823546177635055,0.176453822364945,"0",6282.73381644666
0.636712532101686,0.363287467898314,"0",7773.54115195106
0.487570813845688,0.512429186154312,"1",5065.31318045642
0.284351652316802,0.715648347683198,"1",5350.51294375953
0.755174287396352,0.244825712603648,"0",7118.90332531495
0.627732694528233,0.372267305471767,"0",4219.55328719221
0.902746109535497,0.0972538904645026,"0",6402.77953273244
0.490338451209299,0.509661548790701,"1",4921.87378906769
0.583963679509975,0.416036320490025,"0",6055.2514043339
0.723273344670482,0.276726655329518,"0",5995.81148060189
0.705210877821626,0.294789122178374,"0",5506.53860130761
0.854959369618043,0.145040630381957,"0",7953.30764245455
0.826577857792472,0.173422142207528,"0",7135.17687891945
0.584048936551895,0.415951063448105,"0",4860.36204771329
0.904449013344208,0.0955509866557923,"0",7152.29418613005
0.955488543081217,0.0445114569187827,"0",6176.3768171871
0.92261487576321,0.0773851242367904,"0",4635.20301720288
0.982886535246091,0.0171134647539087,"0",5670.7228121916
0.147503502768006,0.852496497231994,"1",5290.56564819866
0.97338662363112,0.0266133763688799,"0",8428.29019347832
0.944501100502836,0.0554988994971637,"0",5014.2056895238
0.9234552326147,0.0765447673853003,"0",5860.9125329252
0.972380777399457,0.0276192226005426,"0",6603.08538842462
0.762821522718756,0.237178477281244,"0",5499.52605190588
0.405391431632978,0.594608568367022,"1",5516.72817691376
0.409114762041209,0.590885237958791,"1",5581.36901583963
0.950673507780228,0.0493264922197722,"0",4058.50208006751
0.638290096224792,0.361709903775208,"0",7226.60296227162
0.629360269683372,0.370639730316628,"0",5051.04076154192
0.935607489770238,0.0643925102297624,"0",4422.74058266372
0.831785471647741,0.168214528352259,"0",6560.90251991753
0.96711407229705,0.0328859277029502,"0",7438.06338475985
0.970182430639837,0.0298175693601629,"0",5369.78251082417
0.949773886561917,0.0502261134380826,"0",5838.04049621269
0.573716666450104,0.426283333549896,"0",5619.21114596122
0.635174098886437,0.364825901113564,"0",5299.77596605331
0.894572178695023,0.105427821304977,"0",3919.00578397282
0.715129635796325,0.284870364203675,"0",4758.02307054907
0.422901521310107,0.577098478689893,"1",5108.88924131203
0.471175282977275,0.528824717022725,"1",4887.02181068686
0.667543576892273,0.332456423107727,"0",6315.62579317075
0.820867586911703,0.179132413088297,"0",7167.33267413416
0.961341821352507,0.038658178647493,"0",5657.37896468049
0.934628412646645,0.0653715873533552,"0",5905.4992252663
0.456739029397284,0.543260970602716,"1",6409.91816466141
0.90032930795718,0.0996706920428202,"0",6332.83491976272
0.988514617901009,0.0114853820989905,"0",6611.8981948845
0.804782638524927,0.195217361475073,"0",5320.8457901761
0.904271344147236,0.0957286558527643,"0",5408.41783990044
0.971085631262226,0.0289143687377741,"0",5666.05491253791
0.97244332929234,0.0275566707076599,"0",5971.96731941869
0.260479770877146,0.739520229122854,"1",6184.35482715653
0.966190053485584,0.0338099465144159,"0",5453.65878536551
0.888861382708462,0.111138617291538,"0",7033.93173318754
0.294097407858374,0.705902592141626,"1",5693.36179535465
0.771485990772204,0.228514009227796,"0",6232.91827686303
0.835404671617016,0.164595328382984,"0",5469.69639600869
0.595700702549106,0.404299297450894,"0",5469.70352928949
0.726895830564975,0.273104169435025,"0",4827.91975488585
0.578903416318738,0.421096583681262,"0",4928.73521330538
0.952837566617133,0.0471624333828667,"0",5007.19314012207
0.495391542823277,0.504608457176723,"1",4539.74949013721
0.50961993790322,0.49038006209678,"0",5295.26343543259
0.393115483591489,0.606884516408511,"1",4445.12362628118
0.935937358109633,0.0640626418903669,"0",7782.00331007211
0.592672029062939,0.407327970937061,"0",5360.9241957654
0.596557165866663,0.403442834133337,"0",3995.47819711815
0.692275593477305,0.307724406522695,"0",5695.38144047517
0.85969726141275,0.14030273858725,"0",5087.68633307792
0.732672593594186,0.267327406405814,"0",6231.85709072613
0.356393864087999,0.643606135912001,"1",5199.88712350559
0.937055627162345,0.0629443728376553,"0",5785.68656252997
0.933912427876474,0.0660875721235264,"0",5187.18190809979
0.903694680313586,0.0963053196864136,"0",6695.2206551178
0.801236930946635,0.198763069053365,"0",4416.32735616892
0.888267995665776,0.111732004334224,"0",6591.05718044224
0.817134367150463,0.182865632849537,"0",5684.46692881267
0.919423882449534,0.0805761175504655,"0",5223.93216232064
0.896674069362062,0.103325930637938,"0",5826.34578059569
0.927099145048692,0.0729008549513081,"0",6601.30593013435
0.118016422162942,0.881983577837058,"1",6315.58075394967
0.555597234455565,0.444402765544435,"0",5253.16538472277
0.489010657057248,0.510989342942752,"1",5479.72346930108
0.947466394411784,0.052533605588216,"0",6744.90069055604
0.715581388868342,0.284418611131658,"0",6325.55242764721
0.334166550509117,0.665833449490883,"1",4997.95051465311
0.891464969739042,0.108535030260958,"0",5823.66763848227
0.757812798671738,0.242187201328262,"0",7338.65976081604
0.331123775426982,0.668876224573018,"1",6464.18841523686
0.80277564097854,0.19722435902146,"0",7611.18648463095
0.731513504611417,0.268486495388583,"0",6655.1422495285
0.8161042845399,0.1838957154601,"0",5200.3788743158
0.839987303599726,0.160012696400274,"0",4828.59952002443
0.73122527526406,0.26877472473594,"0",6748.15540127694
0.726156527208392,0.273843472791608,"0",5406.28409047691
0.618719042538259,0.381280957461741,"0",5733.01475750051
0.614843369382819,0.385156630617181,"0",4891.50882929297
0.570809912328489,0.429190087671511,"0",4817.69180396161
0.976150170983514,0.023849829016486,"0",6751.66167597781
0.644675945538634,0.355324054461366,"0",4806.92417359422
0.485621666749458,0.514378333250542,"1",3380.64068330081
0.237853715192108,0.762146284807892,"1",5691.13185098413
0.697665445905081,0.302334554094919,"0",6146.71161913523
0.781334483945224,0.218665516054776,"0",5016.54320599104
0.935808814862347,0.0641911851376534,"0",5266.29604357201
0.53328981873645,0.46671018126355,"0",5287.37724484452
0.965647922676472,0.0343520773235278,"0",7725.41116404807
0.583621452823288,0.416378547176712,"0",5257.30740211709
0.769057378125179,0.230942621874821,"0",6007.08499664438
0.521059747969811,0.478940252030189,"0",6557.074130001
0.923347820790513,0.0766521792094865,"0",4661.51064568386
0.695732878955395,0.304267121044605,"0",4584.82517557335
0.748912684598916,0.251087315401084,"0",6825.78095163725
0.937084312641108,0.0629156873588924,"0",4709.00866538452
0.701767118908643,0.298232881091357,"0",4809.67299864002
0.620275998418682,0.379724001581318,"0",6363.52683969653
0.515000763052635,0.484999236947365,"0",4611.07316059055
0.527171945987554,0.472828054012446,"0",5449.94221141464
0.828706117327728,0.171293882672272,"0",5812.46756308734
0.553468899747291,0.446531100252709,"0",4980.50833451169
0.980422137396172,0.0195778626038277,"0",6223.87046132213
0.785530794636777,0.214469205363223,"0",6248.10075675039
0.265393995263427,0.734606004736573,"1",6542.09541715736
0.723060780387239,0.276939219612761,"0",4760.92577847408
0.952771284291833,0.047228715708167,"0",5537.07030726502
0.0902563500979421,0.909743649902058,"1",5158.90290081235
0.771218887143481,0.228781112856519,"0",7496.33030638931
0.882324755226032,0.117675244773968,"0",5975.79146546628
0.741524273344622,0.258475726655378,"0",4999.2817752005
0.892791815028626,0.107208184971374,"0",6153.09071418087
0.463488520773115,0.536511479226885,"1",4969.76345844374
0.976704695546564,0.0232953044534361,"0",5403.58030465219
0.840332518173256,0.159667481826744,"0",4437.70125445465
0.385790673417243,0.614209326582757,"1",5142.76909522217
0.823886051211531,0.176113948788469,"0",4666.29325071507
0.7901162808129,0.2098837191871,"0",4535.88132164449
0.238015763189221,0.761984236810779,"1",5718.02742522232
0.635098512625265,0.364901487374735,"0",5604.98861121123
0.343178042227701,0.656821957772299,"1",5628.68878051119
0.798550896115039,0.201449103884961,"0",3640.01319178343
0.656642467695296,0.343357532304704,"0",6062.00525647487
0.660625364044454,0.339374635955546,"0",4105.00084543241
0.92329539341018,0.0767046065898203,"0",7312.75044591344
0.966474792579071,0.0335252074209289,"0",5067.80606595663
0.258339342969967,0.741660657030033,"1",5647.15148313405
0.840434736534684,0.159565263465316,"0",5307.40150384905
0.656016478058905,0.343983521941095,"0",6785.78931937679
0.648707520265826,0.351292479734174,"0",6117.19559071584
0.820547204749253,0.179452795250747,"0",7259.65744130947
0.496253206899645,0.503746793100355,"1",5298.9713899489
0.839787724303812,0.160212275696188,"0",6956.44593084155
0.940202013056017,0.0597979869439825,"0",4934.76426108669
0.377997550500949,0.622002449499051,"1",4348.20299684163
0.51556162114863,0.48443837885137,"0",8040.86891610368
0.655862708891043,0.344137291108957,"0",5190.57832236657
0.370670683879276,0.629329316120724,"1",5695.5780742381
0.977336805969154,0.0226631940308465,"0",6346.35413289108
0.955263850297023,0.0447361497029769,"0",4816.68554804175
0.880875059075298,0.119124940924702,"0",5674.57247025381
0.926347451963945,0.0736525480360551,"0",6330.9114695892
0.945780254821351,0.054219745178649,"0",5817.14259602182
0.812852025890113,0.187147974109887,"0",4991.46822307639
0.968480904732861,0.0315190952671393,"0",5264.31995151881
0.760692463301471,0.239307536698529,"0",6081.79646192995
0.198800898327053,0.801199101672947,"1",6975.18584115569
0.226743165311402,0.773256834688598,"1",5960.17929826655
0.930454794840993,0.0695452051590068,"0",6020.93197211543
0.366643836092567,0.633356163907433,"1",4637.07867044015
0.525031305678445,0.474968694321555,"0",6476.83674489405
0.787593198493164,0.212406801506836,"0",5841.61307828032
0.975089459995796,0.0249105400042042,"0",6050.3404284381
0.92827990207529,0.0717200979247101,"0",6007.41424514083
0.326201050111254,0.673798949888746,"1",5243.28230331363
0.724222787878067,0.275777212121933,"0",5051.28094837217
0.909551012484244,0.0904489875157565,"0",5354.74402282005
0.35778571015215,0.64221428984785,"1",4959.27405254358
0.891826311720207,0.108173688279793,"0",4017.36235664461
0.698947681461688,0.301052318538312,"0",7868.01817898042
0.870531574431484,0.129468425568516,"0",4542.87111674678
0.672295213351444,0.327704786648556,"0",4747.81787392428
0.959272039613063,0.0407279603869368,"0",6607.81535157615
0.801650945366343,0.198349054633657,"0",6200.4952966497
0.781994736952481,0.218005263047519,"0",6218.11573182023
0.736030268606692,0.263969731393308,"0",6556.06498466928
0.458289645975785,0.541710354024215,"1",7826.9491384899
0.797658354418521,0.202341645581479,"0",5915.74373108948
0.842371435734562,0.157628564265439,"0",4310.12572594232
0.409979044363845,0.590020955636155,"1",4683.54754822481
0.987460594591517,0.0125394054084827,"0",7631.32255960113
0.770657944006979,0.229342055993021,"0",6935.17522908691
0.974746881922403,0.0252531180775968,"0",7458.00571537897
0.89636019517907,0.10363980482093,"0",7317.61786874193
0.90938953432816,0.0906104656718401,"0",7268.62332846495
0.762059637915239,0.237940362084761,"0",5010.78847648914
0.721727424522564,0.278272575477436,"0",7092.68327234642
0.690483017875304,0.309516982124696,"0",5072.75117330159
0.946973060245316,0.0530269397546842,"0",5527.16218321907
0.544299029430476,0.455700970569524,"0",5291.42353666964
0.594095083631435,0.405904916368565,"0",6113.44199590394
0.817473525164024,0.182526474835976,"0",4456.13144347882
0.933436809022713,0.0665631909772867,"0",4891.91576230591
0.403112481368374,0.596887518631626,"1",4120.11977566817
0.699628882328363,0.300371117671637,"0",6104.00711223769
0.936810516141504,0.0631894838584962,"0",6132.49701984964
0.833324661144282,0.166675338855718,"0",4666.60836434663
0.823379938253444,0.176620061746556,"0",7134.42218697955
0.954645860198303,0.0453541398016967,"0",5660.52899271653
0.540511080801702,0.459488919198298,"0",5596.77317212672
0.923398351968585,0.0766016480314149,"0",7308.90354556641
0.67294685811634,0.32705314188366,"0",5312.92029038964
0.708218525140984,0.291781474859016,"0",6032.19411100819
0.541630754765149,0.458369245234851,"0",4212.02623268083
0.550342527498111,0.449657472501889,"0",6328.57395312196
0.794605713362313,0.205394286637687,"0",6273.55049676038
0.910965749902396,0.0890342500976045,"0",4956.78965478123
0.925952841464345,0.074047158535655,"0",5282.60601696303
0.903219811587983,0.0967801884120165,"0",6549.21493758131
0.761770273833161,0.238229726166839,"0",4897.50798949405
0.979709431352839,0.0202905686471614,"0",4593.8824127324
0.653860608420626,0.346139391579374,"0",6777.84106529089
0.988705816635512,0.0112941833644878,"0",5333.29944160193
0.814828893791327,0.185171106208673,"0",6096.15080922986
0.924704818638486,0.0752951813615137,"0",5721.82316984343
0.218556854500592,0.781443145499408,"1",4684.04205675019
0.586607414611023,0.413392585388977,"0",6310.64426603926
0.980955616410361,0.0190443835896392,"0",6284.66151048911
0.38249283352091,0.61750716647909,"1",4639.29999537612
0.642802275081104,0.357197724918896,"0",4275.81342700464
0.976450893111017,0.0235491068889834,"0",6344.60456218105
0.682855384486761,0.317144615513239,"0",4037.64255519473
0.991707841739297,0.00829215826070274,"0",7075.74408846823
0.888129720874213,0.111870279125787,"0",7592.48635289301
0.396143470987021,0.603856529012979,"1",4910.81966108757
0.371024511005496,0.628975488994504,"1",6886.34608053556
0.187697477966575,0.812302522033425,"1",6605.9516765631
0.977819570848715,0.0221804291512852,"0",8199.69395334898
0.801619837439027,0.198380162560973,"0",5348.90023165194
0.539574309357024,0.460425690642976,"0",5499.03005722674
0.895627239916346,0.104372760083654,"0",4659.33287381521
0.740906828599216,0.259093171400784,"0",5303.73986011522
0.449278914207071,0.550721085792929,"1",4575.09321932825
0.712098895329826,0.287901104670174,"0",7238.99319574255
0.641019957923479,0.358980042076521,"0",5219.83369799364
0.973360570647278,0.0266394293527218,"0",6172.38303554495
0.979003152953822,0.0209968470461782,"0",6120.28066584219
0.977561440465453,0.022438559534547,"0",5042.25588713071
0.698005327664568,0.301994672335432,"0",5191.99151129937
0.228281210919543,0.771718789080457,"1",6424.19907131376
0.948284687362894,0.051715312637106,"0",5214.92272209784
0.94295513524114,0.0570448647588598,"0",7719.07562206975
0.791396851527961,0.208603148472039,"0",5619.48983980625
0.811406452012894,0.188593547987106,"0",5531.8921463706
0.972864933420187,0.0271350665798128,"0",7013.46352030904
0.794194217443074,0.205805782556926,"0",5409.24597248789
0.908506133808897,0.0914938661911033,"0",4537.94451983233
0.846125419570142,0.153874580429858,"0",4712.70019669859
0.964301035778077,0.0356989642219235,"0",4190.57176046675
0.973649369233236,0.0263506307667643,"0",5345.46739759863
0.89494907155106,0.10505092844894,"0",5134.78442134974
0.844672229565685,0.155327770434315,"0",7026.26493066184
0.430348976677077,0.569651023322923,"1",5893.46388400312
0.279273663891615,0.720726336108385,"1",5905.84698419326
0.917966993179958,0.0820330068200422,"0",7468.59798012912
0.855609667984249,0.144390332015751,"0",6305.33349041132
0.630253062794662,0.369746937205338,"0",6410.97935079831
0.873065388927126,0.126934611072874,"0",6781.894021019
0.49958184954594,0.50041815045406,"1",5310.49371225619
0.515042921002058,0.484957078997942,"0",5588.95375828322
0.643631876907226,0.356368123092774,"0",5777.33137543113
0.1792230791842,0.8207769208158,"1",7424.19001219493
0.966288773455198,0.0337112265448015,"0",5184.8600126512
0.710267658342047,0.289732341657953,"0",4879.79849265731
0.957091099663733,0.0429089003362672,"0",5229.34626617637
0.98171608111912,0.0182839188808796,"0",7515.85143743391
0.980653991116442,0.0193460088835577,"0",4748.24756123666
0.6303578605317,0.369642139468301,"0",4334.32902320221
0.965199323793113,0.0348006762068872,"0",7228.1194794322
0.919603262393314,0.080396737606686,"0",5119.24704925463
0.168681734429032,0.831318265570968,"1",6148.85963512034
0.407964683986067,0.592035316013933,"1",4750.82377838038
0.786420820385451,0.213579179614549,"0",4055.67981437415
0.768032175011328,0.231967824988672,"0",7010.57507894562
0.93445061081394,0.0655493891860598,"0",5602.52076834783
0.245301112389536,0.754698887610464,"1",4689.07346804619
0.914506414402627,0.0854935855973732,"0",7676.2256371352
0.939860440181759,0.0601395598182409,"0",4994.33679955223
0.757204621259858,0.242795378740143,"0",7509.97547034821
0.973988083611253,0.0260119163887469,"0",6301.63482581646
0.353354884075883,0.646645115924117,"1",7005.60721730121
0.132919271085135,0.867080728914865,"1",4735.41962209329
0.960128238288872,0.0398717617111279,"0",5039.2641175395
0.571386333537711,0.428613666462289,"0",5020.0494806919
0.955735434022032,0.0442645659779681,"0",6131.55418188468
0.746761160054849,0.253238839945151,"0",3903.82330408546
0.801811612036708,0.198188387963292,"0",8087.4041012551
0.644628072692878,0.355371927307122,"0",5001.68997460013
0.241306087914734,0.758693912085266,"1",4990.39141592083
0.416821785480051,0.583178214519949,"1",5694.848424935
0.760929352543888,0.239070647456112,"0",5494.57945840715
0.475646201079004,0.524353798920996,"1",5625.18250581032
0.820046220846973,0.179953779153027,"0",7430.99166127215
0.180161996730033,0.819838003269967,"1",6467.51656660531
0.481063480728922,0.518936519271078,"1",5369.70482630768
0.927579904012835,0.072420095987165,"0",6556.96655790428
0.900692280260495,0.0993077197395048,"0",4534.77887077763
0.76072584018495,0.23927415981505,"0",5929.68401209567
0.860180657947122,0.139819342052878,"0",7842.70818698475
0.32825131132791,0.67174868867209,"1",4621.05230524999
0.785403147112869,0.214596852887131,"0",5149.95976795631
0.906475606939216,0.0935243930607845,"0",5093.26718311634
0.561578087380289,0.438421912619711,"0",4778.82053192402
0.605437855083219,0.394562144916781,"0",5714.21843081557
0.760381077851694,0.239618922148306,"0",6820.37822493124
0.699476959673465,0.300523040326535,"0",4921.87378906769
0.237494201122282,0.762505798877718,"1",4529.61060087917
0.821359637115353,0.178640362884647,"0",6041.54417687717
0.392906227851012,0.607093772148988,"1",6925.59635353742
0.945289183858091,0.0547108161419087,"0",5237.12064079879
0.486090253934768,0.513909746065232,"1",5623.32536300357
0.751482956097932,0.248517043902068,"0",6095.30705562376
0.85286090627411,0.14713909372589,"0",6265.30288175826
0.759969730284831,0.240030269715169,"0",5876.46552603896
0.936234633973405,0.0637653660265947,"0",5985.45940268198
0.808603350818282,0.191396649181718,"0",4774.0200175368
